repo,issue_number,primary_gesture,tier,matched_raw,url,state
BinTianqi/OwnDroid,296,none,none,,https://github.com/BinTianqi/OwnDroid/issues/296,closed
BinTianqi/OwnDroid,291,none,none,,https://github.com/BinTianqi/OwnDroid/issues/291,closed
BinTianqi/OwnDroid,220,none,none,,https://github.com/BinTianqi/OwnDroid/issues/220,open
BinTianqi/OwnDroid,290,none,none,,https://github.com/BinTianqi/OwnDroid/issues/290,closed
BinTianqi/OwnDroid,292,none,none,,https://github.com/BinTianqi/OwnDroid/issues/292,closed
BinTianqi/OwnDroid,293,none,none,,https://github.com/BinTianqi/OwnDroid/issues/293,closed
BinTianqi/OwnDroid,294,none,none,,https://github.com/BinTianqi/OwnDroid/issues/294,closed
BinTianqi/OwnDroid,295,none,none,,https://github.com/BinTianqi/OwnDroid/issues/295,closed
BinTianqi/OwnDroid,267,none,none,,https://github.com/BinTianqi/OwnDroid/issues/267,open
BinTianqi/OwnDroid,227,none,none,,https://github.com/BinTianqi/OwnDroid/issues/227,closed
BinTianqi/OwnDroid,284,none,none,,https://github.com/BinTianqi/OwnDroid/issues/284,closed
BinTianqi/OwnDroid,266,none,none,,https://github.com/BinTianqi/OwnDroid/issues/266,closed
BinTianqi/OwnDroid,269,none,none,,https://github.com/BinTianqi/OwnDroid/issues/269,closed
BinTianqi/OwnDroid,281,none,none,,https://github.com/BinTianqi/OwnDroid/issues/281,closed
BinTianqi/OwnDroid,286,none,none,,https://github.com/BinTianqi/OwnDroid/issues/286,closed
Droid-ify/client,1355,none,none,,https://github.com/Droid-ify/client/issues/1355,open
Droid-ify/client,1354,none,none,,https://github.com/Droid-ify/client/issues/1354,closed
Droid-ify/client,1314,none,none,,https://github.com/Droid-ify/client/issues/1314,open
Droid-ify/client,1309,none,none,,https://github.com/Droid-ify/client/issues/1309,closed
Droid-ify/client,1288,long_press,simple,long_press,https://github.com/Droid-ify/client/issues/1288,closed
Droid-ify/client,1349,none,none,,https://github.com/Droid-ify/client/issues/1349,open
Droid-ify/client,1328,none,none,,https://github.com/Droid-ify/client/issues/1328,open
Droid-ify/client,1341,none,none,,https://github.com/Droid-ify/client/issues/1341,open
Droid-ify/client,1336,none,none,,https://github.com/Droid-ify/client/issues/1336,open
Droid-ify/client,1080,none,none,,https://github.com/Droid-ify/client/issues/1080,closed
Droid-ify/client,1331,none,none,,https://github.com/Droid-ify/client/issues/1331,closed
Droid-ify/client,1258,none,none,,https://github.com/Droid-ify/client/issues/1258,open
Droid-ify/client,1329,none,none,,https://github.com/Droid-ify/client/issues/1329,open
Droid-ify/client,1327,none,none,,https://github.com/Droid-ify/client/issues/1327,open
Droid-ify/client,1322,none,none,,https://github.com/Droid-ify/client/issues/1322,open
pynicolas/FairScan,197,none,none,,https://github.com/pynicolas/FairScan/issues/197,open
pynicolas/FairScan,186,none,none,,https://github.com/pynicolas/FairScan/issues/186,closed
pynicolas/FairScan,185,none,none,,https://github.com/pynicolas/FairScan/issues/185,closed
pynicolas/FairScan,179,none,none,,https://github.com/pynicolas/FairScan/issues/179,closed
pynicolas/FairScan,171,none,none,,https://github.com/pynicolas/FairScan/issues/171,closed
pynicolas/FairScan,152,multi_touch,complex,multi_touch|orientation,https://github.com/pynicolas/FairScan/issues/152,closed
pynicolas/FairScan,144,orientation,simple,orientation,https://github.com/pynicolas/FairScan/issues/144,closed
pynicolas/FairScan,133,none,none,,https://github.com/pynicolas/FairScan/issues/133,closed
pynicolas/FairScan,122,none,none,,https://github.com/pynicolas/FairScan/issues/122,closed
pynicolas/FairScan,121,orientation,simple,orientation,https://github.com/pynicolas/FairScan/issues/121,closed
pynicolas/FairScan,104,none,none,,https://github.com/pynicolas/FairScan/issues/104,closed
pynicolas/FairScan,101,none,none,,https://github.com/pynicolas/FairScan/issues/101,closed
pynicolas/FairScan,93,none,none,,https://github.com/pynicolas/FairScan/issues/93,closed
pynicolas/FairScan,92,none,none,,https://github.com/pynicolas/FairScan/issues/92,closed
pynicolas/FairScan,89,orientation,simple,orientation,https://github.com/pynicolas/FairScan/issues/89,closed
RevenueCat/purchases-android,3628,none,none,,https://github.com/RevenueCat/purchases-android/issues/3628,open
RevenueCat/purchases-android,3590,none,none,,https://github.com/RevenueCat/purchases-android/issues/3590,open
RevenueCat/purchases-android,3542,none,none,,https://github.com/RevenueCat/purchases-android/issues/3542,closed
RevenueCat/purchases-android,3440,none,none,,https://github.com/RevenueCat/purchases-android/issues/3440,open
RevenueCat/purchases-android,3496,none,none,,https://github.com/RevenueCat/purchases-android/issues/3496,open
RevenueCat/purchases-android,3400,none,none,,https://github.com/RevenueCat/purchases-android/issues/3400,open
RevenueCat/purchases-android,3402,none,none,,https://github.com/RevenueCat/purchases-android/issues/3402,open
RevenueCat/purchases-android,2529,none,none,,https://github.com/RevenueCat/purchases-android/issues/2529,open
RevenueCat/purchases-android,3329,none,none,,https://github.com/RevenueCat/purchases-android/issues/3329,open
RevenueCat/purchases-android,3049,none,none,,https://github.com/RevenueCat/purchases-android/issues/3049,closed
RevenueCat/purchases-android,3321,none,none,,https://github.com/RevenueCat/purchases-android/issues/3321,open
RevenueCat/purchases-android,3273,none,none,,https://github.com/RevenueCat/purchases-android/issues/3273,closed
RevenueCat/purchases-android,3142,none,none,,https://github.com/RevenueCat/purchases-android/issues/3142,closed
RevenueCat/purchases-android,2942,none,none,,https://github.com/RevenueCat/purchases-android/issues/2942,open
RevenueCat/purchases-android,2479,none,none,,https://github.com/RevenueCat/purchases-android/issues/2479,open
LISTEN-moe/android-app,74,none,none,,https://github.com/LISTEN-moe/android-app/issues/74,closed
LISTEN-moe/android-app,60,none,none,,https://github.com/LISTEN-moe/android-app/issues/60,closed
LISTEN-moe/android-app,94,none,none,,https://github.com/LISTEN-moe/android-app/issues/94,closed
LISTEN-moe/android-app,45,none,none,,https://github.com/LISTEN-moe/android-app/issues/45,closed
LISTEN-moe/android-app,36,none,none,,https://github.com/LISTEN-moe/android-app/issues/36,closed
LISTEN-moe/android-app,51,none,none,,https://github.com/LISTEN-moe/android-app/issues/51,closed
LISTEN-moe/android-app,42,none,none,,https://github.com/LISTEN-moe/android-app/issues/42,closed
LISTEN-moe/android-app,52,none,none,,https://github.com/LISTEN-moe/android-app/issues/52,closed
LISTEN-moe/android-app,49,none,none,,https://github.com/LISTEN-moe/android-app/issues/49,closed
LISTEN-moe/android-app,40,none,none,,https://github.com/LISTEN-moe/android-app/issues/40,closed
LISTEN-moe/android-app,33,none,none,,https://github.com/LISTEN-moe/android-app/issues/33,closed
LISTEN-moe/android-app,35,orientation,simple,orientation,https://github.com/LISTEN-moe/android-app/issues/35,closed
LISTEN-moe/android-app,32,none,none,,https://github.com/LISTEN-moe/android-app/issues/32,closed
LISTEN-moe/android-app,31,none,none,,https://github.com/LISTEN-moe/android-app/issues/31,closed
LISTEN-moe/android-app,17,none,none,,https://github.com/LISTEN-moe/android-app/issues/17,closed
mazzz1y/peel,30,none,none,,https://github.com/mazzz1y/peel/issues/30,closed
mazzz1y/peel,13,none,none,,https://github.com/mazzz1y/peel/issues/13,closed
mazzz1y/peel,16,none,none,,https://github.com/mazzz1y/peel/issues/16,closed
mazzz1y/peel,22,none,none,,https://github.com/mazzz1y/peel/issues/22,closed
mazzz1y/peel,7,none,none,,https://github.com/mazzz1y/peel/issues/7,closed
mazzz1y/peel,6,none,none,,https://github.com/mazzz1y/peel/issues/6,closed
openflocon/Flocon,528,none,none,,https://github.com/openflocon/Flocon/issues/528,open
openflocon/Flocon,527,none,none,,https://github.com/openflocon/Flocon/issues/527,open
openflocon/Flocon,525,none,none,,https://github.com/openflocon/Flocon/issues/525,open
openflocon/Flocon,524,none,none,,https://github.com/openflocon/Flocon/issues/524,closed
openflocon/Flocon,520,none,none,,https://github.com/openflocon/Flocon/issues/520,closed
openflocon/Flocon,515,none,none,,https://github.com/openflocon/Flocon/issues/515,open
openflocon/Flocon,495,none,none,,https://github.com/openflocon/Flocon/issues/495,open
openflocon/Flocon,474,none,none,,https://github.com/openflocon/Flocon/issues/474,open
openflocon/Flocon,427,none,none,,https://github.com/openflocon/Flocon/issues/427,closed
openflocon/Flocon,456,none,none,,https://github.com/openflocon/Flocon/issues/456,closed
openflocon/Flocon,458,none,none,,https://github.com/openflocon/Flocon/issues/458,closed
openflocon/Flocon,437,none,none,,https://github.com/openflocon/Flocon/issues/437,closed
openflocon/Flocon,425,none,none,,https://github.com/openflocon/Flocon/issues/425,closed
openflocon/Flocon,401,none,none,,https://github.com/openflocon/Flocon/issues/401,closed
openflocon/Flocon,412,none,none,,https://github.com/openflocon/Flocon/issues/412,closed
UweTrottmann/SeriesGuide,1117,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1117,open
UweTrottmann/SeriesGuide,1118,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1118,open
UweTrottmann/SeriesGuide,1102,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1102,closed
UweTrottmann/SeriesGuide,1061,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1061,closed
UweTrottmann/SeriesGuide,651,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/651,open
UweTrottmann/SeriesGuide,447,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/447,open
UweTrottmann/SeriesGuide,1089,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1089,open
UweTrottmann/SeriesGuide,1063,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1063,closed
UweTrottmann/SeriesGuide,1066,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1066,closed
UweTrottmann/SeriesGuide,1049,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1049,closed
UweTrottmann/SeriesGuide,1036,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1036,closed
UweTrottmann/SeriesGuide,1033,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1033,closed
UweTrottmann/SeriesGuide,1026,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/1026,closed
UweTrottmann/SeriesGuide,974,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/974,closed
UweTrottmann/SeriesGuide,839,none,none,,https://github.com/UweTrottmann/SeriesGuide/issues/839,closed
kiwix/kiwix-android,4954,none,none,,https://github.com/kiwix/kiwix-android/issues/4954,open
kiwix/kiwix-android,4953,scroll,simple,scroll,https://github.com/kiwix/kiwix-android/issues/4953,closed
kiwix/kiwix-android,4912,none,none,,https://github.com/kiwix/kiwix-android/issues/4912,open
kiwix/kiwix-android,4937,none,none,,https://github.com/kiwix/kiwix-android/issues/4937,closed
kiwix/kiwix-android,4925,none,none,,https://github.com/kiwix/kiwix-android/issues/4925,closed
kiwix/kiwix-android,4927,none,none,,https://github.com/kiwix/kiwix-android/issues/4927,closed
kiwix/kiwix-android,4909,none,none,,https://github.com/kiwix/kiwix-android/issues/4909,closed
kiwix/kiwix-android,4506,none,none,,https://github.com/kiwix/kiwix-android/issues/4506,closed
kiwix/kiwix-android,4875,none,none,,https://github.com/kiwix/kiwix-android/issues/4875,closed
kiwix/kiwix-android,4743,none,none,,https://github.com/kiwix/kiwix-android/issues/4743,open
kiwix/kiwix-android,4622,none,none,,https://github.com/kiwix/kiwix-android/issues/4622,closed
kiwix/kiwix-android,4728,none,none,,https://github.com/kiwix/kiwix-android/issues/4728,closed
kiwix/kiwix-android,4625,none,none,,https://github.com/kiwix/kiwix-android/issues/4625,closed
kiwix/kiwix-android,4883,none,none,,https://github.com/kiwix/kiwix-android/issues/4883,closed
kiwix/kiwix-android,4877,none,none,,https://github.com/kiwix/kiwix-android/issues/4877,closed
msfjarvis/compose-lobsters,584,scroll,simple,scroll|swipe,https://github.com/msfjarvis/compose-lobsters/issues/584,closed
msfjarvis/compose-lobsters,382,none,none,,https://github.com/msfjarvis/compose-lobsters/issues/382,closed
msfjarvis/compose-lobsters,324,none,none,,https://github.com/msfjarvis/compose-lobsters/issues/324,closed
msfjarvis/compose-lobsters,211,none,none,,https://github.com/msfjarvis/compose-lobsters/issues/211,closed
msfjarvis/compose-lobsters,155,scroll,simple,scroll,https://github.com/msfjarvis/compose-lobsters/issues/155,closed
msfjarvis/compose-lobsters,66,none,none,,https://github.com/msfjarvis/compose-lobsters/issues/66,closed
msfjarvis/compose-lobsters,65,swipe,simple,swipe,https://github.com/msfjarvis/compose-lobsters/issues/65,closed
ankidroid/Anki-Android,17028,none,none,,https://github.com/ankidroid/Anki-Android/issues/17028,open
ankidroid/Anki-Android,14798,none,none,,https://github.com/ankidroid/Anki-Android/issues/14798,closed
ankidroid/Anki-Android,15611,none,none,,https://github.com/ankidroid/Anki-Android/issues/15611,open
ankidroid/Anki-Android,14298,none,none,,https://github.com/ankidroid/Anki-Android/issues/14298,open
ankidroid/Anki-Android,16786,long_press,simple,long_press,https://github.com/ankidroid/Anki-Android/issues/16786,open
ankidroid/Anki-Android,16510,none,none,,https://github.com/ankidroid/Anki-Android/issues/16510,open
ankidroid/Anki-Android,14216,none,none,,https://github.com/ankidroid/Anki-Android/issues/14216,open
ankidroid/Anki-Android,5075,none,none,,https://github.com/ankidroid/Anki-Android/issues/5075,open
ankidroid/Anki-Android,13543,none,none,,https://github.com/ankidroid/Anki-Android/issues/13543,closed
ankidroid/Anki-Android,4856,none,none,,https://github.com/ankidroid/Anki-Android/issues/4856,closed
ankidroid/Anki-Android,15991,none,none,,https://github.com/ankidroid/Anki-Android/issues/15991,open
ankidroid/Anki-Android,16766,none,none,,https://github.com/ankidroid/Anki-Android/issues/16766,closed
ankidroid/Anki-Android,14372,none,none,,https://github.com/ankidroid/Anki-Android/issues/14372,closed
ankidroid/Anki-Android,17151,none,none,,https://github.com/ankidroid/Anki-Android/issues/17151,closed
ankidroid/Anki-Android,17152,none,none,,https://github.com/ankidroid/Anki-Android/issues/17152,closed
thunderbird/thunderbird-android,11202,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11202,open
thunderbird/thunderbird-android,9934,none,none,,https://github.com/thunderbird/thunderbird-android/issues/9934,closed
thunderbird/thunderbird-android,10787,none,none,,https://github.com/thunderbird/thunderbird-android/issues/10787,open
thunderbird/thunderbird-android,8842,none,none,,https://github.com/thunderbird/thunderbird-android/issues/8842,open
thunderbird/thunderbird-android,10965,none,none,,https://github.com/thunderbird/thunderbird-android/issues/10965,open
thunderbird/thunderbird-android,11198,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11198,open
thunderbird/thunderbird-android,11162,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11162,open
thunderbird/thunderbird-android,11189,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11189,open
thunderbird/thunderbird-android,11178,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11178,closed
thunderbird/thunderbird-android,11197,none,none,,https://github.com/thunderbird/thunderbird-android/issues/11197,closed
